Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Rio Grande do Sul;Santa Bárbara do Sul;TABELIONATO DE NOTAS E PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santa Clara do Sul;SERVIÇOS NOTARIAIS E DE REGISTRO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santa Cruz do Sul;TABELIONATO DE PROTESTO DE TÍTULOS E REGISTROS ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santa Maria ;TABELIONATO DE PROTESTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santa Maria do Herval;SERVICO NOTARIAL E REGISTRAL DE SANTA MARIA DO HERVAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santa Rosa;CARTORIO FLAVIO HERALDO VIEIRA HAIGERT;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santa Vitória do Palmar;CARTÓRIO DE REGISTRO CIVIL, ESPECIAIS E PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santana da Boa Vista;SERVIÇO NOTARIAL E REGISTRO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sant’Ana do Livramento;RCPN E ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santiago;1º TABELIONATO DE NOTAS E PROTESTO DE TÍTULOS DE SANTIAGO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santo Ângelo;SERVIÇOS DE PROTESTOS SANTO ANGELO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santo Antônio da Patrulha;TABELIONATO DE PROTESTO DE SANTO ANTÔNIO DA PATRULHA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santo Antônio das Missões;TABELIONATO DE NOTAS E DE PROTESTOS DE SANTO ANTONIO DAS MISSOES;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santo Augusto;SERVIÇO DE REGISTROS PÚBLICOS DO MUNICÍPIO E COMARCA DE SANTO AUGUSTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santo Cristo;TABELIONATO DE PROTESTO DE SANTO CRISTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Santo Expedito do Sul;Santo Expedito do Sul Tabelionato de Notas e Protesto;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Borja;REGISTRO CIVIL E ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Domingos do Sul;SERVIÇOS NOTARIAIS E DE REGISTROS DE SÃO DOMINGOS DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Francisco de Assis;TABELIONATO DE NOTAS E DE PROTESTOS DE TÍTULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Francisco de Paula;CARTÓRIO DE PROTESTOS DE TÍTULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Gabriel;Tabelionato de Protestos e Registros Especiais;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Jerônimo;TABELIONATO SÃO JERÔNIMO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São João da Urtiga;SERVIÇO NOTARIAL E REGISTRAL DE SÃO JOÃO DA URTIGA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São José do Inhacorá;SERVIÇO NOTARIAL E REGISTRAL DE SÃO JOSÉ DO INHACORÁ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São José do Norte;OFÍCIO DOS REGISTROS PÚBLICOS DE SÃO JOSÉ DO NORTE;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São José do Ouro;TABELIONATO DE PROTESTO DE SÃO JOSÉ DO OURO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Leopoldo;TABELIONATO DE PROTESTOS DE SÃO LEOPOLDO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Lourenço do Sul;SERVIÇO NOTARIAL E DE REGISTRO DE SÃO LOURENÇO DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Luiz Gonzaga;TABELIONATO DE NOTAS E PROTESTO DE TÍTULOS DE SÃO LUIZ GONGAGA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Marcos;OFÍCIO DOS REGISTROS PÚBLICOS DE SÃO MARCOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Martinho;CARTÓRIO REGISTROS PÚBLICOS DE SÃO MARTINHO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Miguel das Missões;TABELIONATO DE NOTAS E PROTESTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Nicolau;OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Paulo das Missões;CARTORIO SÃO PAULO DAS MISSÕES;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Pedro do Sul;TABELIONATO DE PROTESTO DE SÃO PEDRO DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Sebastião do Caí;TABELIONATO DE NOTAS E PROTESTOS DE SÃO SEBASTIÃO DO CAÍ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Sepé;TABELIONATO E OFÍCIO DOS REGISTROS ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Valentim;TABELIONATO DE NOTAS E PROTESTOS DE SÃO VALENTIM;Certidão de Protesto;E-mail;100
Rio Grande do Sul;São Vicente do Sul;TABELIONATO DE PROTESTOS DE SÃO VICENTE DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sapiranga;Serviço Registral e Notarial de Protesto de Títulos;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sapucaia do Sul;Serviços de Registros Públicos;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sarandi;REGISTRO CIVIL DAS PESSOAS NATURAIS E ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Seberi;TABELIONATO DE NOTAS E PROTESTO DE TITULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sede Nova;SERVIÇO NOTARIAIS E DE REGISTROS DE SEDE NOVA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Segredo;TABELIONATO DE PROTESTO DE TÍTULOS DE SEGREDO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Selbach;OFÍCIO DOS REGISTROS PÚBLICOS DE SELBACH;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Serafina Corrêa;OFÍCIO DOS REGISTROS PÚBLICOS E TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sertão;SERTÃO - OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Silveira Martins;SERVIÇO NOTARIAL E DE REGISTROS DE SILVEIRA MARTINS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Sobradinho;SOBRADINHO TABELIONATO DE NOTAS E REGISTROS ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Soledade;SERVIÇO NOTARIAL DE SOLEDADE;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tabaí;"SERVIÇOS NOTARIAIS E DE REGISTROS DE TABAI
";Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tapejara;OFÍCIO DO REGISTRO DE IMÓVEIS E ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tapera;Registro de Imóveis e Especiais de Tapera;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tapes;TABELIONATO DE NOTAS E PROTESTOS DE TAPES;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Taquara;RCPN e Especiais (TP, RCPJ, RTD) de Taquara;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Taquari;"TABELIONATO DE NOTAS E PROTESTOS DE TITULOS DE TAQUARI
";Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tenente Portela;TABELIONATO DE PROTESTO DE TÍTULOS ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Terra de Areia;SERVIÇO NOTARIAL E REGISTRAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Teutônia;Oficio dos Registros Públicos de Teutônia;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tiradentes do Sul;TABELIONATO DE PROTESTOS DE TIRADENTES DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Torres;Registro de Imóveis e Especial de Torres;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tramandaí;TABELIONATO DE PROTESTOS DE TRAMANDAÍ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Três Cachoeiras;SERVIÇOS NOTARIAIS E DE REGISTROS DE TRÊS CACHOEIRAS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Três Coroas;TABELIONATOS DE NOTAS E PROTESTOS DE TRÊS COROAS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Três de Maio;TABELIONATO DE PROTESTOS TRES DE MAIO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Três Passos;TABELIONATO DE PROTESTO DE TÍTULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Trindade do Sul;Serviço Notarial e de Registros de Trindade do Sul;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Triunfo;TABELIONATO DE PROTESTO DE TRIUNFO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tucunduva;TABELIONATO DE NOTAS E PROTESTOS DE TUCUNDUVA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tunas;TABELIONATO DE PROTESTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tupanciretã;TABELIONATO DE PROTESTOS DE TUPANCIRETÃ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tupandi;Tabelionato de Protesto de Tupandi;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Tuparendi;TABELIONATO TUPARENDI;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Uruguaiana;SERVIÇO DOS REGISTROS ESPECIAIS DA COMARCA DE URUGUAIANA ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vacaria;TABELIONATO DE PROTESTO DE TÍTULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vale do Sol;SERVIÇO NOTARIAL E REGISTRAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Venâncio Aires;TABELIONATO DE PROTESTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vera Cruz;Tabelionato de Notas e Protestos Vera Cruz;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Veranópolis;Tabelionato de Protesto de Veranópolis;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Viadutos;SERVIÇO NOTARIAL E DE REGISTRO DE VIADUTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Viamão;OFÍCIO DO REGISTRO DE IMÓVEIS E ESPECIAIS DE VIAMÃO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vicente Dutra;Cartorio Vicente Dutra;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Victor Graeff;TABELIONATO DE PROTESTOS DE VICTOR GRAEFF;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vila Flores;TABELIONATO DE VILA FLORES;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vila Maria;SERVICOS NOTARIAIS E DE REGISTROS DE VILA MARIA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Vila Nova do Sul;Serviço Notarial e Registral Vila Nova do Sul;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Xangri-lá;TABELIONATO DE NOTAS E PROTESTO DE XANGRI-LA;Certidão de Protesto;E-mail;100
